Cole, Harry Ellsworth|1861
Ibsen, Henrik|1828
Zweig, Stefan|1881
Pepys, Samuel|1633
Meredith, George|1828
unknown|NULL
Gaskell, Elizabeth Cleghorn|1810
Ross, Percy|NULL
Carpenter, Edward|1844
Freeman, Mary Eleanor Wilkins|1852
Grove, Harriet Pyne|NULL
Norton, Carol|1876
Bird, Robert Montgomery|1806
Various|NULL
Wilkinson, William Cleaver|1833
Perkins, Lucy Fitch|1865
McCulley, Johnston|1883
Baker, Rollin H. (Rollin Harold)|1916
Turberville, Arthur Stanley|1888
Croston, James|1830
MacArthur, Margaret|NULL
Bower, John Graham|1886
Brunner, Josef|NULL
Young, Clarence|NULL
Hooton, Charles|NULL
Yonge, Charlotte M. (Charlotte Mary)|1823
Alexander, Francesca|1837
Gribble, Francis Henry|1862
